judul berita,link berita,topik berita,waktu
INFOGRAFIK: Aturan Pelaku Perjalanan Nonmudik 2021,https://www.kompas.com/tren/read/2021/04/20/130930865/infografik-aturan-pelaku-perjalanan-nonmudik-2021,TREN,"20/04/2021, 13:09 WIB"
"Anti Ribet, Begini Trik Mudah Parkir Mobil Paralel",https://otomotif.kompas.com/read/2021/04/20/130858815/anti-ribet-begini-trik-mudah-parkir-mobil-paralel,OTOMOTIF,"20/04/2021, 13:08 WIB"
"""Prank"" Pocong di Pinggir Jalan Kepergok Marinir, 18 ABG Dibawa ke RT",https://regional.kompas.com/read/2021/04/20/130754478/prank-pocong-di-pinggir-jalan-kepergok-marinir-18-abg-dibawa-ke-rt,REGIONAL,"20/04/2021, 13:07 WIB"
Apakah Kita Jadi Korban Kekerasan Online? Ini Cara Memastikannya,https://lifestyle.kompas.com/read/2021/04/20/130516620/apakah-kita-jadi-korban-kekerasan-online-ini-cara-memastikannya,LIFESTYLE,"20/04/2021, 13:05 WIB"
"Jangan Pakai Terlalu Banyak Telur, Bikin Nastar Cepat Hancur",https://www.kompas.com/food/read/2021/04/20/130400975/jangan-pakai-terlalu-banyak-telur-bikin-nastar-cepat-hancur,FOOD,"20/04/2021, 13:04 WIB"
"Rusak Dinding Bambu, Perampok Ambil Perhiasan dan Pukuli Nenek 70 Tahun, Ini Kronologinya",https://regional.kompas.com/read/2021/04/20/130300278/rusak-dinding-bambu-perampok-ambil-perhiasan-dan-pukuli-nenek-70-tahun-ini,REGIONAL,"20/04/2021, 13:03 WIB"
"Jangan Makan Berlebihan Saat Buka Puasa, Ahli Jelaskan Alasannya",https://www.kompas.com/sains/read/2021/04/20/130300223/jangan-makan-berlebihan-saat-buka-puasa-ahli-jelaskan-alasannya,SAINS,"20/04/2021, 13:03 WIB"
"RS Polri Vaksinasi Covid-19 bagi Juru Parkir, Diklaim yang Pertama di Indonesia",https://megapolitan.kompas.com/read/2021/04/20/13021031/rs-polri-vaksinasi-covid-19-bagi-juru-parkir-diklaim-yang-pertama-di,NEWS,"20/04/2021, 13:02 WIB"
Pemerintah Diminta Klarifikasi soal Nama KH Hasyim Asy'ari yang Tak Tercantum dalam Draf Kamus Sejarah,https://nasional.kompas.com/read/2021/04/20/13014151/pemerintah-diminta-klarifikasi-soal-nama-kh-hasyim-asyari-yang-tak-tercantum,NEWS,"20/04/2021, 13:01 WIB"
"Perjalanan Persib Bandung ke Final Piala Menpora, Tanpa Kalah dan Paling Tajam",https://bola.kompas.com/read/2021/04/20/13000078/perjalanan-persib-bandung-ke-final-piala-menpora-tanpa-kalah-dan-paling-tajam,BOLA,"20/04/2021, 13:00 WIB"
Lirik dan Chord Lagu Mirror dari Lil Wayne Feat. Bruno Mars,https://www.kompas.com/hype/read/2021/04/20/130000466/lirik-dan-chord-lagu-mirror-dari-lil-wayne-feat.-bruno-mars,HYPE,"20/04/2021, 13:00 WIB"
"Kisah Ibnu Battutah, Penjelajah Muslim yang Pernah Berkunjung ke Samudra Pasai",https://www.kompas.com/tren/read/2021/04/20/130000765/kisah-ibnu-battutah-penjelajah-muslim-yang-pernah-berkunjung-ke-samudra,TREN,"20/04/2021, 13:00 WIB"
Daftar Harga Tiket Kereta Api Jakarta-Semarang 2021,https://money.kompas.com/read/2021/04/20/125500726/daftar-harga-tiket-kereta-api-jakarta-semarang-2021,MONEY,"20/04/2021, 12:55 WIB"
BM K.A.R.D dan Ashley Ladies Code Menguak Beratnya Jadi Idol KPop,https://www.kompas.com/hype/read/2021/04/20/125450666/bm-kard-dan-ashley-ladies-code-menguak-beratnya-jadi-idol-kpop,HYPE,"20/04/2021, 12:54 WIB"
Menteri PAN RB Jamin Kerahasiaan dan Keamanan Soal Seleksi CASN 2021,https://nasional.kompas.com/read/2021/04/20/12541441/menteri-pan-rb-jamin-kerahasiaan-dan-keamanan-soal-seleksi-casn-2021,NEWS,"20/04/2021, 12:54 WIB"
"Manajemen Organisasi: Pengertian, Fungsi, Struktur dan Perannya",https://www.kompas.com/skola/read/2021/04/20/125355969/manajemen-organisasi-pengertian-fungsi-struktur-dan-perannya,SKOLA,"20/04/2021, 12:53 WIB"
 Tips Memilih Pot yang Tepat untuk Tanaman,https://www.kompas.com/homey/read/2021/04/20/125157776/tips-memilih-pot-yang-tepat-untuk-tanaman,HOMEY,"20/04/2021, 12:51 WIB"
Sri Mulyani Ungkap Segudang Kendala UMKM,https://money.kompas.com/read/2021/04/20/125105926/sri-mulyani-ungkap-segudang-kendala-umkm,MONEY,"20/04/2021, 12:51 WIB"
Anies Sebut Kemenangan Melawan Pandemi Covid-19 Sudah di Depan Mata,https://megapolitan.kompas.com/read/2021/04/20/12500131/anies-sebut-kemenangan-melawan-pandemi-covid-19-sudah-di-depan-mata,NEWS,"20/04/2021, 12:50 WIB"
"Serahkan Soal Tes Calon ASN ke Menpan RB, Nadiem Komitmen Bantu Rekrut Smart ASN",https://nasional.kompas.com/read/2021/04/20/12494961/serahkan-soal-tes-calon-asn-ke-menpan-rb-nadiem-komitmen-bantu-rekrut-smart,NEWS,"20/04/2021, 12:49 WIB"
Masjid Mewah Chechnya Berubah Warna Saat Azan Berkumandang,https://properti.kompas.com/read/2021/04/20/124737621/masjid-mewah-chechnya-berubah-warna-saat-azan-berkumandang,PROPERTI,"20/04/2021, 12:47 WIB"
"Promo Ramadhan Peugeot, Diskon hingga Gratis Cek 21 Poin Kendaraan",https://otomotif.kompas.com/read/2021/04/20/124709015/promo-ramadhan-peugeot-diskon-hingga-gratis-cek-21-poin-kendaraan,OTOMOTIF,"20/04/2021, 12:47 WIB"
Lirik dan Chord Lagu Blah Blah Blah dari Kesha,https://www.kompas.com/hype/read/2021/04/20/124500166/lirik-dan-chord-lagu-blah-blah-blah-dari-kesha,HYPE,"20/04/2021, 12:45 WIB"
Metode Sel Dendritik untuk Terapi Kanker Beda Perlakuan dengan Vaksin,https://www.kompas.com/sains/read/2021/04/20/124222923/metode-sel-dendritik-untuk-terapi-kanker-beda-perlakuan-dengan-vaksin,SAINS,"20/04/2021, 12:42 WIB"
Ini 5 Cara Jaga Tubuh Tetap Terhidrasi Selama Puasa ala Pakar IPB,https://edukasi.kompas.com/read/2021/04/20/124144671/ini-5-cara-jaga-tubuh-tetap-terhidrasi-selama-puasa-ala-pakar-ipb,EDUKASI,"20/04/2021, 12:41 WIB"
Fungsi Lampu Berkedip di Lengan Kiri Kostum Balap Marc Marquez,https://www.kompas.com/sports/read/2021/04/20/12400038/fungsi-lampu-berkedip-di-lengan-kiri-kostum-balap-marc-marquez,BOLA,"20/04/2021, 12:40 WIB"
"Seharian Wisata di Sekitar Benteng Pendem Ngawi, Bisa ke Taman Candi",https://travel.kompas.com/read/2021/04/20/123900127/seharian-wisata-di-sekitar-benteng-pendem-ngawi-bisa-ke-taman-candi,TRAVEL,"20/04/2021, 12:39 WIB"
"Awas, Ini Akibatnya Jika Handuk Mandi Jarang Dicuci",https://lifestyle.kompas.com/read/2021/04/20/123216420/awas-ini-akibatnya-jika-handuk-mandi-jarang-dicuci,LIFESTYLE,"20/04/2021, 12:32 WIB"
"Ekspor Melejit, Sri Mulyani Nilai Daya Saing Produk RI Meningkat",https://money.kompas.com/read/2021/04/20/123206726/ekspor-melejit-sri-mulyani-nilai-daya-saing-produk-ri-meningkat,MONEY,"20/04/2021, 12:32 WIB"
"Klaster Hajatan dan Takziah di Gunung Kidul, Puluhan Orang Positif Covid-19, 2 Orang Meninggal",https://regional.kompas.com/read/2021/04/20/123000978/klaster-hajatan-dan-takziah-di-gunung-kidul-puluhan-orang-positif-covid-19,REGIONAL,"20/04/2021, 12:30 WIB"
Hari Ini Dalam Sejarah: Cerita Detektif Pertama oleh Edgar Allan Poe,https://www.kompas.com/tren/read/2021/04/20/123000965/hari-ini-dalam-sejarah--cerita-detektif-pertama-oleh-edgar-allan-poe,TREN,"20/04/2021, 12:30 WIB"
"Simak, Ini Cara Membersihkan Telinga dengan Benar dan Aman",https://www.kompas.com/sains/read/2021/04/20/123000723/simak-ini-cara-membersihkan-telinga-dengan-benar-dan-aman,SAINS,"20/04/2021, 12:30 WIB"
Lirik dan Chord Lagu Pleaser - Wallows,https://www.kompas.com/hype/read/2021/04/20/123000666/lirik-dan-chord-lagu-pleaser-wallows,HYPE,"20/04/2021, 12:30 WIB"
"Pendaftaran Taruna Akmil 2021 Masih Dibuka, Ini Cara Daftarnya",https://www.kompas.com/edu/read/2021/04/20/122952071/pendaftaran-taruna-akmil-2021-masih-dibuka-ini-cara-daftarnya,EDUKASI,"20/04/2021, 12:29 WIB"
"Korban Ibu Muda yang Curi Harta Mertua Rp 1 Miliar, Pengusaha Rental Mobil hingga Sopir Taksi Online",https://regional.kompas.com/read/2021/04/20/122913178/korban-ibu-muda-yang-curi-harta-mertua-rp-1-miliar-pengusaha-rental-mobil,REGIONAL,"20/04/2021, 12:29 WIB"
[HOAKS] Ustaz Zacky Mirza Dikabarkan Meninggal Dunia ,https://www.kompas.com/hype/read/2021/04/20/122638266/hoaks-ustaz-zacky-mirza-dikabarkan-meninggal-dunia,HYPE,"20/04/2021, 12:26 WIB"
Taemin SHINee Umumkan Wajib Militer Akhir Mei 2021,https://www.kompas.com/hype/read/2021/04/20/122637766/taemin-shinee-umumkan-wajib-militer-akhir-mei-2021,HYPE,"20/04/2021, 12:26 WIB"
Lirik Lagu Yuk Kita Sahur Versi Jawa ,https://www.kompas.com/hype/read/2021/04/20/122500866/lirik-lagu-yuk-kita-sahur-versi-jawa-,HYPE,"20/04/2021, 12:25 WIB"
"Profil Rio Reifan, Bintang Sinetron Benci Bilang Cinta",https://www.kompas.com/hype/read/2021/04/20/122312466/profil-rio-reifan-bintang-sinetron-benci-bilang-cinta,HYPE,"20/04/2021, 12:23 WIB"
"Sinopsis Kuntilanak Pecah Ketuban, Tayang di Bioskop Online",https://www.kompas.com/hype/read/2021/04/20/122300666/sinopsis-kuntilanak-pecah-ketuban-tayang-di-bioskop-online,HYPE,"20/04/2021, 12:23 WIB"
Bupati Trenggalek Minta Mushala dan Surau Menggelar Shalat Idul Fitri,https://regional.kompas.com/read/2021/04/20/122258978/bupati-trenggalek-minta-mushala-dan-surau-menggelar-shalat-idul-fitri,REGIONAL,"20/04/2021, 12:22 WIB"
Lirik Lagu Sahur Aceh (Wate Ka Sahoe) Versi Sunda ,https://www.kompas.com/hype/read/2021/04/20/122124566/lirik-lagu-sahur-aceh-wate-ka-sahoe-versi-sunda,HYPE,"20/04/2021, 12:21 WIB"
"Ranking BWF - Tunggal Putra Malaysia Incar 5 Besar, Ancaman bagi Jonatan Christie",https://www.kompas.com/badminton/read/2021/04/20/12200058/ranking-bwf-tunggal-putra-malaysia-incar-5-besar-ancaman-bagi-jonatan,BOLA,"20/04/2021, 12:20 WIB"
Lirik dan Chord Lagu Heaven - Clairo,https://www.kompas.com/hype/read/2021/04/20/122000066/lirik-dan-chord-lagu-heaven-clairo,HYPE,"20/04/2021, 12:20 WIB"
Kemkominfo: Konten Jozeph Paul Zhang Langgar UU ITE,https://nasional.kompas.com/read/2021/04/20/12184881/kemkominfo-konten-jozeph-paul-zhang-langgar-uu-ite,NEWS,"20/04/2021, 12:18 WIB"
Moeldoko: Soal Reshuffle yang Tahu Hanya Presiden,https://nasional.kompas.com/read/2021/04/20/12175821/moeldoko-soal-reshuffle-yang-tahu-hanya-presiden,NEWS,"20/04/2021, 12:17 WIB"
Tersangka Begal Putri Bupati Brebes Diancam Pasal Berlapis,https://regional.kompas.com/read/2021/04/20/121515378/tersangka-begal-putri-bupati-brebes-diancam-pasal-berlapis,REGIONAL,"20/04/2021, 12:15 WIB"
"Pengamat Ungkap Penyebab Pengguna Facebook Kena ""Mention Massal"" di Konten Porno",https://tekno.kompas.com/read/2021/04/20/12150087/pengamat-ungkap-penyebab-pengguna-facebook-kena-mention-massal-di-konten-porno,TEKNO,"20/04/2021, 12:15 WIB"
Istri Ungkap Kondisi Terkini Ustaz Zacky Mirza usai Pingsan Saat Berdakwah,https://www.kompas.com/hype/read/2021/04/20/121219866/istri-ungkap-kondisi-terkini-ustaz-zacky-mirza-usai-pingsan-saat-berdakwah,HYPE,"20/04/2021, 12:12 WIB"
Bank Sentral Inggris Buka Kemungkinan Terbitkan Mata Uang Digital,https://money.kompas.com/read/2021/04/20/121140526/bank-sentral-inggris-buka-kemungkinan-terbitkan-mata-uang-digital,MONEY,"20/04/2021, 12:11 WIB"
Pemerintah Perkirakan 13 Persen dari 80 Juta Pemudik Nekat Mudik Meski Dilarang,https://nasional.kompas.com/read/2021/04/20/12112041/pemerintah-perkirakan-13-persen-dari-80-juta-pemudik-nekat-mudik-meski,NEWS,"20/04/2021, 12:11 WIB"
"Warna Cat Terburuk untuk Dinding Interior Rumah, Menurut Ahli",https://www.kompas.com/homey/read/2021/04/20/121100276/warna-cat-terburuk-untuk-dinding-interior-rumah-menurut-ahli,HOMEY,"20/04/2021, 12:11 WIB"
"Sempat Pingsan, Ustaz Zacky Mirza: Saya dalam Keadaan Baik ",https://www.kompas.com/hype/read/2021/04/20/121029666/sempat-pingsan-ustaz-zacky-mirza-saya-dalam-keadaan-baik,HYPE,"20/04/2021, 12:10 WIB"
Lirik dan Chord Lagu Home - Cavetown,https://www.kompas.com/hype/read/2021/04/20/121000266/lirik-dan-chord-lagu-home-cavetown,HYPE,"20/04/2021, 12:10 WIB"
Memahami Faktor Risiko dan Gejala Depresi Pascapersalinan Pada Pria,https://health.kompas.com/read/2021/04/20/121000968/memahami-faktor-risiko-dan-gejala-depresi-pascapersalinan-pada-pria,HEALTH,"20/04/2021, 12:10 WIB"
"Operasi Keselamatan Hari Pertama di Pekanbaru, 3 Orang Positif Covid-19",https://regional.kompas.com/read/2021/04/20/120857978/operasi-keselamatan-hari-pertama-di-pekanbaru-3-orang-positif-covid-19,REGIONAL,"20/04/2021, 12:08 WIB"
Fakta Persidangan Perdana Askara Parasady dalam Kasus Narkoba dan Senpi,https://www.kompas.com/hype/read/2021/04/20/120849966/fakta-persidangan-perdana-askara-parasady-dalam-kasus-narkoba-dan-senpi,HYPE,"20/04/2021, 12:08 WIB"
"Cara Membuat Sirup Gula Merah Untuk Es Cincau, Aromanya Wangi",https://www.kompas.com/food/read/2021/04/20/120700975/cara-membuat-sirup-gula-merah-untuk-es-cincau-aromanya-wangi,FOOD,"20/04/2021, 12:07 WIB"
"Cara Daftar untuk Dapat BLT UMKM Depok 2021 Senilai Rp 1,2 Juta",https://megapolitan.kompas.com/read/2021/04/20/12063781/cara-daftar-untuk-dapat-blt-umkm-depok-2021-senilai-rp-12-juta,NEWS,"20/04/2021, 12:06 WIB"
"Alasan Kelelahan di Balik Zoom Fatigue, Begini Penjelasan Peneliti",https://www.kompas.com/sains/read/2021/04/20/120600423/alasan-kelelahan-di-balik-zoom-fatigue-begini-penjelasan-peneliti,SAINS,"20/04/2021, 12:06 WIB"
9 Hal yang Perlu Diketahui soal Qanun Aceh tentang Lembaga Keuangan Syariah,https://www.kompas.com/tren/read/2021/04/20/120500465/9-hal-yang-perlu-diketahui-soal-qanun-aceh-tentang-lembaga-keuangan-syariah,TREN,"20/04/2021, 12:05 WIB"
Menko PMK: Pemerintah Tak Ingin Lebaran 2021 Jadi Pemicu Utama Naiknya Kasus Covid-19,https://nasional.kompas.com/read/2021/04/20/12043131/menko-pmk-pemerintah-tak-ingin-lebaran-2021-jadi-pemicu-utama-naiknya-kasus,NEWS,"20/04/2021, 12:04 WIB"
"Seminggu Puasa, Bagaimana Harga Telur, Daging Ayam, dan Cabai Secara Nasional?",https://money.kompas.com/read/2021/04/20/120304526/seminggu-puasa-bagaimana-harga-telur-daging-ayam-dan-cabai-secara-nasional,MONEY,"20/04/2021, 12:03 WIB"
"5 Hal Soal Shang-Chi, Superhero Asia Pertama dari Marvel Universe",https://lifestyle.kompas.com/read/2021/04/20/120255320/5-hal-soal-shang-chi-superhero-asia-pertama-dari-marvel-universe,LIFESTYLE,"20/04/2021, 12:02 WIB"
"Masjid Klenteng, Akulturasi Budaya Lambang Toleransi Salatiga",https://regional.kompas.com/read/2021/04/20/120207478/masjid-klenteng-akulturasi-budaya-lambang-toleransi-salatiga,REGIONAL,"20/04/2021, 12:02 WIB"
"Indonesian Custom Show Dukung IIMS Hybrid 2021, Pajang Deretan Mobil dan Motor Custom",https://otomotif.kompas.com/read/2021/04/20/120100615/indonesian-custom-show-dukung-iims-hybrid-2021-pajang-deretan-mobil-dan,OTOMOTIF,"20/04/2021, 12:01 WIB"
Menko PMK: Pemerintah sedang Waspada agar Kasus Covid-19 Tak Seperti India,https://nasional.kompas.com/read/2021/04/20/12005161/menko-pmk-pemerintah-sedang-waspada-agar-kasus-covid-19-tak-seperti-india,NEWS,"20/04/2021, 12:00 WIB"
Lirik dan Chord Lagu Upgrade - Joji,https://www.kompas.com/hype/read/2021/04/20/120000966/lirik-dan-chord-lagu-upgrade-joji,HYPE,"20/04/2021, 12:00 WIB"
Kenapa European Super League Ditolak?,https://bola.kompas.com/read/2021/04/20/12000048/kenapa-european-super-league-ditolak-,BOLA,"20/04/2021, 12:00 WIB"
"Misteri Tabrakan Tesla Tanpa Pengemudi, Mobil Hangus 2 Orang Tewas",https://www.kompas.com/global/read/2021/04/20/115840970/misteri-tabrakan-tesla-tanpa-pengemudi-mobil-hangus-2-orang-tewas,GLOBAL,"20/04/2021, 11:58 WIB"
"Isu Reshuffle Kabinet, PAN: Kami Siap Berkontribusi di Pos Apa Pun",https://nasional.kompas.com/read/2021/04/20/11583851/isu-reshuffle-kabinet-pan-kami-siap-berkontribusi-di-pos-apa-pun,NEWS,"20/04/2021, 11:58 WIB"
Brigadir Agus yang Telantar di Merak Sempat Rawat Jalan di RSJ Lampung,https://regional.kompas.com/read/2021/04/20/115743778/brigadir-agus-yang-telantar-di-merak-sempat-rawat-jalan-di-rsj-lampung,REGIONAL,"20/04/2021, 11:57 WIB"
"Sinopsis Perfect Partner, Duo Maut Petugas Humas, Tayang di Viu",https://www.kompas.com/hype/read/2021/04/20/115422866/sinopsis-perfect-partner-duo-maut-petugas-humas-tayang-di-viu,HYPE,"20/04/2021, 11:54 WIB"
"Beda Usia 11 Tahun, Intip Kemesraan Rossa dan Afgan di Panggung Indonesian Idol",https://www.kompas.com/hype/read/2021/04/20/115405166/beda-usia-11-tahun-intip-kemesraan-rossa-dan-afgan-di-panggung-indonesian,HYPE,"20/04/2021, 11:54 WIB"
"Turun Rp 6.000, Ini Rincian Harga Emas Antam 0,5 Gram hingga 1 Kg Terbaru",https://money.kompas.com/read/2021/04/20/115043526/turun-rp-6000-ini-rincian-harga-emas-antam-05-gram-hingga-1-kg-terbaru,MONEY,"20/04/2021, 11:50 WIB"
[HOAKS] Ustaz Zacky Mirza Meninggal Dunia,https://www.kompas.com/tren/read/2021/04/20/115000765/-hoaks-ustaz-zacky-mirza-meninggal-dunia,TREN,"20/04/2021, 11:50 WIB"
"Mudah Dimasak, Berikut 3 Sup Korea Halal untuk Hidangan Buka Puasa",https://www.kompas.com/food/read/2021/04/20/114800775/mudah-dimasak-berikut-3-sup-korea-halal-untuk-hidangan-buka-puasa,FOOD,"20/04/2021, 11:48 WIB"
"Kasus Pengadaan Darurat Covid-19 di Bandung Barat, KPK Periksa Kasi Pemberdayaan Fakir Miskin",https://nasional.kompas.com/read/2021/04/20/11470741/kasus-pengadaan-darurat-covid-19-di-bandung-barat-kpk-periksa-kasi,NEWS,"20/04/2021, 11:47 WIB"
"Arief Muhammad Umumkan Kehamilan Tipang, Baim Segera Punya Adik",https://www.kompas.com/hype/read/2021/04/20/114536866/arief-muhammad-umumkan-kehamilan-tipang-baim-segera-punya-adik,HYPE,"20/04/2021, 11:45 WIB"
Lirik dan Chord Lagu move! - NIKI,https://www.kompas.com/hype/read/2021/04/20/114500066/lirik-dan-chord-lagu-move-niki,HYPE,"20/04/2021, 11:45 WIB"
[KURASI KOMPASIANA] Belajar Kaligrafi Sederhana untuk Anak | Ibu Rumah Tangga Jadi Anak Desain | Seni Mencungkil Kolang-kaling,https://money.kompas.com/read/2021/04/20/114430426/kurasi-kompasiana-belajar-kaligrafi-sederhana-untuk-anak-ibu-rumah-tangga-jadi,MONEY,"20/04/2021, 11:44 WIB"
Artis Rio Reifan Kembali Ditangkap Terkait Dugaan Narkoba,https://megapolitan.kompas.com/read/2021/04/20/11435601/artis-rio-reifan-kembali-ditangkap-terkait-dugaan-narkoba,NEWS,"20/04/2021, 11:43 WIB"
"Naik Bus dari Jakarta - Padang, Harga Tiket Mulai Rp 400.000-an",https://otomotif.kompas.com/read/2021/04/20/114200315/naik-bus-dari-jakarta-padang-harga-tiket-mulai-rp-400.000-an,OTOMOTIF,"20/04/2021, 11:42 WIB"
"Dalangi European Super League, Presiden Juventus Dicap Pengkhianat Serie A",https://bola.kompas.com/read/2021/04/20/11400018/dalangi-european-super-league-presiden-juventus-dicap-pengkhianat-serie-a,BOLA,"20/04/2021, 11:40 WIB"
"Nota Kesepahaman Vaksin Nusantara Diteken, Apa Itu Sel Dendritik?",https://www.kompas.com/sains/read/2021/04/20/114000423/nota-kesepahaman-vaksin-nusantara-diteken-apa-itu-sel-dendritik,SAINS,"20/04/2021, 11:40 WIB"
Ibu Muda yang Curi Harta Mertua Rp 1 Miliar Diduga Terlibat Juga Penggelapan Mobil Rental,https://regional.kompas.com/read/2021/04/20/113914178/ibu-muda-yang-curi-harta-mertua-rp-1-miliar-diduga-terlibat-juga,REGIONAL,"20/04/2021, 11:39 WIB"
Itinerary 2 Hari 1 Malam Wisata Lokal di Ngawi Saat Libur Lebaran,https://travel.kompas.com/read/2021/04/20/113840427/itinerary-2-hari-1-malam-wisata-lokal-di-ngawi-saat-libur-lebaran,TRAVEL,"20/04/2021, 11:38 WIB"
Bolehkah Anak-anak Dengar Lagu Dewasa? Berikut Penjelasan Psikolog UNS,https://www.kompas.com/edu/read/2021/04/20/113739971/bolehkah-anak-anak-dengar-lagu-dewasa-berikut-penjelasan-psikolog-uns,EDUKASI,"20/04/2021, 11:37 WIB"
Komisi IX Anggap MoU Vaksin Nusantara Langkah Positif Kembangkan Penelitian,https://nasional.kompas.com/read/2021/04/20/11365291/komisi-ix-anggap-mou-vaksin-nusantara-langkah-positif-kembangkan-penelitian,NEWS,"20/04/2021, 11:36 WIB"
"Program Pemutihan Denda Pajak Kendaraan, Jatim Bebaskan Pajak Tahunan Mobil Listrik",https://regional.kompas.com/read/2021/04/20/113632078/program-pemutihan-denda-pajak-kendaraan-jatim-bebaskan-pajak-tahunan-mobil,REGIONAL,"20/04/2021, 11:36 WIB"
Kabareskrim: Sampai 2021 Tak Ada Pengajuan Cabut Status WNI Jozeph Paul Zhang,https://nasional.kompas.com/read/2021/04/20/11363151/kabareskrim-sampai-2021-tak-ada-pengajuan-cabut-status-wni-jozeph-paul-zhang,NEWS,"20/04/2021, 11:36 WIB"
Nostalgia Dewi Sandra Kesal dengan Cut Meyriska Saat Syuting Catatan Hati Seorang Istri,https://www.kompas.com/hype/read/2021/04/20/113625866/nostalgia-dewi-sandra-kesal-dengan-cut-meyriska-saat-syuting-catatan-hati,HYPE,"20/04/2021, 11:36 WIB"
Kominfo: YouTube Sudah Blokir Konten Dugaan Penistaan Agama Jozeph Paul Zhang,https://nasional.kompas.com/read/2021/04/20/11362091/kominfo-youtube-sudah-blokir-konten-dugaan-penistaan-agama-jozeph-paul-zhang,NEWS,"20/04/2021, 11:36 WIB"
"Facebook Bikin Live Audio Rooms, Fitur Baru Mirip Clubhouse",https://tekno.kompas.com/read/2021/04/20/11340007/facebook-bikin-live-audio-rooms-fitur-baru-mirip-clubhouse,TEKNO,"20/04/2021, 11:34 WIB"
Alasan Iis Dahlia Larang Devano Danendra Terjun ke Industri Hiburan,https://www.kompas.com/hype/read/2021/04/20/113316266/alasan-iis-dahlia-larang-devano-danendra-terjun-ke-industri-hiburan,HYPE,"20/04/2021, 11:33 WIB"
"Ada Lonjakan Kasus Covid-19, India Open 2021 Resmi Ditunda",https://www.kompas.com/badminton/read/2021/04/20/11324898/ada-lonjakan-kasus-covid-19-india-open-2021-resmi-ditunda,BOLA,"20/04/2021, 11:32 WIB"
Begini Cara Merawat Anak Kucing yang Baru Lahir,https://www.kompas.com/homey/read/2021/04/20/113200876/begini-cara-merawat-anak-kucing-yang-baru-lahir,HOMEY,"20/04/2021, 11:32 WIB"
"Waswas Hadapi Larangan Mudik, Pengusaha PO: Tahun Lalu Sudah Jual Bus Buat Bertahan",https://money.kompas.com/read/2021/04/20/113157426/waswas-hadapi-larangan-mudik-pengusaha-po-tahun-lalu-sudah-jual-bus-buat,MONEY,"20/04/2021, 11:31 WIB"
"Tak Jera, Rio Reifan 4 Kali Ditangkap karena Narkoba",https://www.kompas.com/hype/read/2021/04/20/113044266/tak-jera-rio-reifan-4-kali-ditangkap-karena-narkoba,HYPE,"20/04/2021, 11:30 WIB"
"Koja Berdarah, Ketika 3 Tewas dan Ratusan Luka-Luka dalam Konflik Makam Mbah Priok",https://megapolitan.kompas.com/read/2021/04/20/11302411/koja-berdarah-ketika-3-tewas-dan-ratusan-luka-luka-dalam-konflik-makam,NEWS,"20/04/2021, 11:30 WIB"
